pair,predicate,baseline,p25_ns,median_ns,p75_ns,sum,selected_rows,logical_bytes,delivered_bytes,transferred_bytes,transfer_operations,frames_decoded,selector_decoded_rows,value_decoded_rows,selector_primitive_values_read,value_primitive_values_read,file_bytes,page_index_entries_examined,candidate_pages,boundary_order_used
0,0.1pct,generated_selective,132089.0,132158.4,132365.4,1950,17,37953,20746,20746,4,2,16384,17,16384,34,20746,0,0,false
0,0.1pct,generated_fused,326264.2,326286.2,326526.6,1950,17,55624,20746,20746,2,2,16384,16384,16384,32768,20746,0,0,false
0,0.1pct,generated_direct_selective,65904.5,65934.2,65950.7,1950,17,36097,37920,37920,20,0,16384,17,16385,183,41920,0,0,false
0,0.1pct,generated_scan_selective,132398.1,132404.7,132466.2,1950,17,37953,20746,20746,4,2,16384,17,16384,34,20746,0,0,false
0,0.1pct,parquet_full,156025.1,156025.1,156491.7,1950,17,0,39866,39866,35,0,16384,17,16384,17,39870,0,0,false
0,0.1pct,parquet_boundary_search_p4096,113916.7,113919.2,114554.6,1950,17,0,38589,38589,11,0,16384,17,16384,17,38593,4,4,false
0,0.1pct,parquet_boundary_search_p16384,95975.6,95998.1,96360.2,1950,17,0,39706,39706,5,0,16384,17,16384,17,39710,2,1,true
0,0.1pct,parquet_boundary_search,142246.4,142333.6,142594.1,1950,17,0,35305,35305,25,0,16384,17,16384,17,39870,16,16,false
0,0.1pct,parquet_row_filter,141853.0,142229.2,142481.7,1950,17,0,35305,35305,25,0,16384,17,16384,17,39870,0,0,false
0,0.1pct,parquet_page_index_filter,141620.4,141994.0,142312.9,1950,17,0,35305,35305,25,0,16384,17,16384,17,39870,16,16,false
0,1pct,generated_selective,134800.3,134801.7,134956.9,152299,165,38117,20746,20746,4,2,16384,165,16384,330,20746,0,0,false
0,1pct,generated_fused,327369.8,327493.3,327605.2,152299,165,55624,20746,20746,2,2,16384,16384,16384,32768,20746,0,0,false
0,1pct,generated_direct_selective,70588.5,70695.4,70711.1,152299,165,37319,40128,40128,35,0,16384,165,16385,700,41920,0,0,false
0,1pct,generated_scan_selective,134695.8,134729.4,134771.6,152299,165,38117,20746,20746,4,2,16384,165,16384,330,20746,0,0,false
0,1pct,parquet_full,156006.8,156984.9,157170.9,152299,165,0,39866,39866,35,0,16384,165,16384,165,39870,0,0,false
0,1pct,parquet_boundary_search_p4096,122305.5,122614.1,122705.5,152299,165,0,38589,38589,11,0,16384,165,16384,165,38593,4,4,false
0,1pct,parquet_boundary_search_p16384,100857.7,101067.5,101164.5,152299,165,0,39706,39706,5,0,16384,165,16384,165,39710,2,1,true
0,1pct,parquet_boundary_search,161869.5,161983.3,163090.4,152299,165,0,37902,37902,31,0,16384,165,16384,165,39870,16,16,false
0,1pct,parquet_row_filter,161643.5,161692.8,162060.8,152299,165,0,37902,37902,31,0,16384,165,16384,165,39870,0,0,false
0,1pct,parquet_page_index_filter,161918.1,161951.4,162070.0,152299,165,0,37902,37902,31,0,16384,165,16384,165,39870,16,16,false
0,10pct,generated_selective,157356.2,157757.7,157771.9,1927707,1638,39878,20746,20746,4,2,16384,1638,16384,3276,20746,0,0,false
0,10pct,generated_fused,330684.8,330776.7,331295.7,1927707,1638,55624,20746,20746,2,2,16384,16384,16384,32768,20746,0,0,false
0,10pct,generated_direct_selective,97076.8,97156.4,97519.4,1927707,1638,39308,41736,41736,47,0,16384,1638,16385,3523,41920,0,0,false
0,10pct,generated_scan_selective,156989.9,157318.8,157342.1,1927707,1638,39878,20746,20746,4,2,16384,1638,16384,3276,20746,0,0,false
0,10pct,parquet_full,157972.2,158245.2,158474.6,1927707,1638,0,39866,39866,35,0,16384,1638,16384,1638,39870,0,0,false
0,10pct,parquet_boundary_search_p4096,151632.7,151845.5,152759.4,1927707,1638,0,38589,38589,11,0,16384,1638,16384,1638,38593,4,4,false
0,10pct,parquet_boundary_search_p16384,130096.1,130411.5,130566.0,1927707,1638,0,39706,39706,5,0,16384,1638,16384,1638,39710,2,1,true
0,10pct,parquet_boundary_search,206688.1,206821.7,208000.1,1927707,1638,0,39866,39866,35,0,16384,1638,16384,1638,39870,16,16,false
0,10pct,parquet_row_filter,203459.9,203802.7,203839.3,1927707,1638,0,39866,39866,35,0,16384,1638,16384,1638,39870,0,0,false
0,10pct,parquet_page_index_filter,203453.3,204112.0,205565.3,1927707,1638,0,39866,39866,35,0,16384,1638,16384,1638,39870,16,16,false
0,50pct,generated_selective,250049.9,250542.0,250636.4,9800271,8193,47009,20746,20746,4,2,16384,8193,16384,16386,20746,0,0,false
0,50pct,generated_fused,340789.8,340795.8,342071.8,9800271,8193,55624,20746,20746,2,2,16384,16384,16384,32768,20746,0,0,false
0,50pct,generated_direct_selective,152357.2,152407.2,152436.4,9800271,8193,40976,41864,41864,48,0,16384,8193,16385,9175,41920,0,0,false
0,50pct,generated_scan_selective,250439.0,251164.4,251230.1,9800271,8193,47009,20746,20746,4,2,16384,8193,16384,16386,20746,0,0,false
0,50pct,parquet_full,162837.4,163194.1,163820.5,9800271,8193,0,39866,39866,35,0,16384,8193,16384,8193,39870,0,0,false
0,50pct,parquet_boundary_search_p4096,158532.6,158675.5,159371.2,9800271,8193,0,38589,38589,11,0,16384,8193,16384,8193,38593,4,4,false
0,50pct,parquet_boundary_search_p16384,134993.4,135101.4,135550.0,9800271,8193,0,39706,39706,5,0,16384,8193,16384,8193,39710,2,1,true
0,50pct,parquet_boundary_search,213158.9,213530.7,214586.7,9800271,8193,0,39866,39866,35,0,16384,8193,16384,8193,39870,16,16,false
0,50pct,parquet_row_filter,209545.8,210604.0,210956.8,9800271,8193,0,39866,39866,35,0,16384,8193,16384,8193,39870,0,0,false
0,50pct,parquet_page_index_filter,213390.3,213629.6,213703.0,9800271,8193,0,39866,39866,35,0,16384,8193,16384,8193,39870,16,16,false
1,0.1pct,generated_selective,129984.5,130101.3,130270.9,30078,17,38637,20768,20768,4,2,16384,17,16384,177,20768,0,0,false
1,0.1pct,generated_fused,158103.2,158235.1,158291.8,30078,17,43806,20768,20768,2,2,16384,16384,16384,3125,20768,0,0,false
1,0.1pct,generated_direct_selective,67273.4,67304.1,67319.7,30078,17,36085,37368,37368,23,0,16384,17,16385,177,41712,0,0,false
1,0.1pct,generated_scan_selective,129804.2,129913.7,130006.5,30078,17,38637,20768,20768,4,2,16384,17,16384,177,20768,0,0,false
1,0.1pct,parquet_full,155078.8,155085.4,155440.1,30078,17,0,39255,39255,35,0,16384,17,16384,17,39259,0,0,false
1,0.1pct,parquet_boundary_search_p4096,113566.4,113872.1,114078.4,30078,17,0,37995,37995,11,0,16384,17,16384,17,37999,4,4,false
1,0.1pct,parquet_boundary_search_p16384,95249.5,95416.2,95678.6,30078,17,0,39089,39089,5,0,16384,17,16384,17,39093,2,1,true
1,0.1pct,parquet_boundary_search,143569.5,143686.5,143809.0,30078,17,0,35120,35120,25,0,16384,17,16384,17,39259,16,16,false
1,0.1pct,parquet_row_filter,142643.4,142653.4,142721.4,30078,17,0,35120,35120,25,0,16384,17,16384,17,39259,0,0,false
1,0.1pct,parquet_page_index_filter,143314.4,143519.7,143637.7,30078,17,0,35120,35120,25,0,16384,17,16384,17,39259,16,16,false
1,1pct,generated_selective,133837.4,133855.2,134132.1,266642,165,39578,20768,20768,4,2,16384,165,16384,623,20768,0,0,false
1,1pct,generated_fused,158308.5,158634.1,158756.7,266642,165,43806,20768,20768,2,2,16384,16384,16384,3125,20768,0,0,false
1,1pct,generated_direct_selective,69801.0,69829.1,69862.6,266642,165,37026,39560,39560,42,0,16384,165,16385,623,41712,0,0,false
1,1pct,generated_scan_selective,133908.9,134059.9,134068.4,266642,165,39578,20768,20768,4,2,16384,165,16384,623,20768,0,0,false
1,1pct,parquet_full,154571.2,154738.2,154999.3,266642,165,0,39255,39255,35,0,16384,165,16384,165,39259,0,0,false
1,1pct,parquet_boundary_search_p4096,122070.2,122219.1,122248.6,266642,165,0,37995,37995,11,0,16384,165,16384,165,37999,4,4,false
1,1pct,parquet_boundary_search_p16384,99610.6,99678.1,99731.4,266642,165,0,39089,39089,5,0,16384,165,16384,165,39093,2,1,true
1,1pct,parquet_boundary_search,162839.1,162897.4,163358.9,266642,165,0,37422,37422,31,0,16384,165,16384,165,39259,16,16,false
1,1pct,parquet_row_filter,161534.2,161726.2,161787.9,266642,165,0,37422,37422,31,0,16384,165,16384,165,39259,0,0,false
1,1pct,parquet_page_index_filter,162653.3,163067.3,163260.9,266642,165,0,37422,37422,31,0,16384,165,16384,165,39259,16,16,false
1,10pct,generated_selective,159310.1,159389.3,159744.8,2675664,1638,41746,20768,20768,4,2,16384,1638,16384,3360,20768,0,0,false
1,10pct,generated_fused,160838.8,160842.5,161177.5,2675664,1638,43806,20768,20768,2,2,16384,16384,16384,3125,20768,0,0,false
1,10pct,generated_direct_selective,95878.4,95895.9,95967.6,2675664,1638,39194,41296,41296,58,0,16384,1638,16385,3360,41712,0,0,false
1,10pct,generated_scan_selective,159581.2,159884.2,159948.5,2675664,1638,41746,20768,20768,4,2,16384,1638,16384,3360,20768,0,0,false
1,10pct,parquet_full,156815.4,157317.0,157421.3,2675664,1638,0,39255,39255,35,0,16384,1638,16384,1638,39259,0,0,false
1,10pct,parquet_boundary_search_p4096,147284.6,148312.8,148326.9,2675664,1638,0,37995,37995,11,0,16384,1638,16384,1638,37999,4,4,false
1,10pct,parquet_boundary_search_p16384,124076.9,124206.4,124538.9,2675664,1638,0,39089,39089,5,0,16384,1638,16384,1638,39093,2,1,true
1,10pct,parquet_boundary_search,198818.6,200141.7,200655.8,2675664,1638,0,39255,39255,35,0,16384,1638,16384,1638,39259,16,16,false
1,10pct,parquet_row_filter,196401.8,196638.2,196711.3,2675664,1638,0,39255,39255,35,0,16384,1638,16384,1638,39259,0,0,false
1,10pct,parquet_page_index_filter,198525.9,198551.4,199865.7,2675664,1638,0,39255,39255,35,0,16384,1638,16384,1638,39259,16,16,false
1,50pct,generated_selective,215933.1,216060.0,216422.8,13286683,8193,43545,20768,20768,4,2,16384,8193,16384,9235,20768,0,0,false
1,50pct,generated_fused,165741.5,166753.2,166826.9,13286683,8193,43806,20768,20768,2,2,16384,16384,16384,3125,20768,0,0,false
1,50pct,generated_direct_selective,153677.4,153824.3,154128.9,13286683,8193,40993,41596,41596,61,0,16384,8193,16385,9235,41712,0,0,false
1,50pct,generated_scan_selective,216052.1,216588.6,217060.3,13286683,8193,43545,20768,20768,4,2,16384,8193,16384,9235,20768,0,0,false
1,50pct,parquet_full,160859.8,161843.0,162105.0,13286683,8193,0,39255,39255,35,0,16384,8193,16384,8193,39259,0,0,false
1,50pct,parquet_boundary_search_p4096,157234.4,157736.0,157826.2,13286683,8193,0,37995,37995,11,0,16384,8193,16384,8193,37999,4,4,false
1,50pct,parquet_boundary_search_p16384,133385.3,133436.1,134084.9,13286683,8193,0,39089,39089,5,0,16384,8193,16384,8193,39093,2,1,true
1,50pct,parquet_boundary_search,213574.0,213590.7,213616.2,13286683,8193,0,39255,39255,35,0,16384,8193,16384,8193,39259,16,16,false
1,50pct,parquet_row_filter,208154.8,208320.6,208532.0,13286683,8193,0,39255,39255,35,0,16384,8193,16384,8193,39259,0,0,false
1,50pct,parquet_page_index_filter,211674.6,211987.2,212734.9,13286683,8193,0,39255,39255,35,0,16384,8193,16384,8193,39259,16,16,false
2,0.1pct,generated_selective,120989.7,121139.2,121226.7,0,17,37832,18109,18109,4,1,16384,17,16384,34,18165,0,0,false
2,0.1pct,generated_fused,223398.0,223504.4,223913.8,0,17,37832,18165,18165,2,1,16384,16384,16384,32768,18165,0,0,false
2,0.1pct,generated_direct_selective,64349.6,64356.6,64376.3,0,17,35344,35344,35344,5,0,16384,17,16385,34,35456,0,0,false
2,0.1pct,generated_scan_selective,120696.9,120698.1,120788.2,0,17,37832,18109,18109,4,1,16384,17,16384,34,18165,0,0,false
2,0.1pct,parquet_full,124769.3,124846.8,125045.7,0,17,0,33292,33292,35,0,16384,17,16384,17,33296,0,0,false
2,0.1pct,parquet_boundary_search_p4096,90514.5,90618.4,90647.0,0,17,0,32468,32468,11,0,16384,17,16384,17,32472,4,4,false
2,0.1pct,parquet_boundary_search_p16384,70309.8,70376.0,70392.1,0,17,0,33699,33699,5,0,16384,17,16384,17,33703,2,1,true
2,0.1pct,parquet_boundary_search,131858.0,131956.7,132435.5,0,17,0,32902,32902,25,0,16384,17,16384,17,33296,16,16,false
2,0.1pct,parquet_row_filter,131328.5,131527.4,131717.1,0,17,0,32902,32902,25,0,16384,17,16384,17,33296,0,0,false
2,0.1pct,parquet_page_index_filter,131816.5,131934.7,131970.1,0,17,0,32902,32902,25,0,16384,17,16384,17,33296,16,16,false
2,1pct,generated_selective,123195.6,123217.5,123297.0,0,165,37832,18109,18109,4,1,16384,165,16384,330,18165,0,0,false
2,1pct,generated_fused,225050.5,225234.5,225270.8,0,165,37832,18165,18165,2,1,16384,16384,16384,32768,18165,0,0,false
2,1pct,generated_direct_selective,66162.3,66169.7,66185.3,0,165,35344,35344,35344,5,0,16384,165,16385,330,35456,0,0,false
2,1pct,generated_scan_selective,123315.8,123385.9,123516.1,0,165,37832,18109,18109,4,1,16384,165,16384,330,18165,0,0,false
2,1pct,parquet_full,125024.4,125041.1,125109.9,0,165,0,33292,33292,35,0,16384,165,16384,165,33296,0,0,false
2,1pct,parquet_boundary_search_p4096,93908.1,94672.1,94718.4,0,165,0,32468,32468,11,0,16384,165,16384,165,32472,4,4,false
2,1pct,parquet_boundary_search_p16384,73172.4,73381.3,73494.0,0,165,0,33699,33699,5,0,16384,165,16384,165,33703,2,1,true
2,1pct,parquet_boundary_search,137535.8,137683.7,137843.9,0,165,0,33136,33136,31,0,16384,165,16384,165,33296,16,16,false
2,1pct,parquet_row_filter,135268.8,135874.7,136156.6,0,165,0,33136,33136,31,0,16384,165,16384,165,33296,0,0,false
2,1pct,parquet_page_index_filter,136742.4,136898.4,136902.7,0,165,0,33136,33136,31,0,16384,165,16384,165,33296,16,16,false
2,10pct,generated_selective,136469.1,136662.4,136806.1,0,1638,37832,18109,18109,4,1,16384,1638,16384,3276,18165,0,0,false
2,10pct,generated_fused,228414.2,228505.6,228986.4,0,1638,37832,18165,18165,2,1,16384,16384,16384,32768,18165,0,0,false
2,10pct,generated_direct_selective,79354.3,79491.0,79493.7,0,1638,35344,35344,35344,5,0,16384,1638,16385,3276,35456,0,0,false
2,10pct,generated_scan_selective,136740.3,136853.3,136954.9,0,1638,37832,18109,18109,4,1,16384,1638,16384,3276,18165,0,0,false
2,10pct,parquet_full,126946.6,127012.7,127383.9,0,1638,0,33292,33292,35,0,16384,1638,16384,1638,33296,0,0,false
2,10pct,parquet_boundary_search_p4096,108961.8,109057.9,109202.2,0,1638,0,32468,32468,11,0,16384,1638,16384,1638,32472,4,4,false
2,10pct,parquet_boundary_search_p16384,88076.5,88309.3,88636.4,0,1638,0,33699,33699,5,0,16384,1638,16384,1638,33703,2,1,true
2,10pct,parquet_boundary_search,156156.2,156315.5,156327.2,0,1638,0,33292,33292,35,0,16384,1638,16384,1638,33296,16,16,false
2,10pct,parquet_row_filter,154377.2,154407.9,154545.1,0,1638,0,33292,33292,35,0,16384,1638,16384,1638,33296,0,0,false
2,10pct,parquet_page_index_filter,155981.7,156034.3,156232.1,0,1638,0,33292,33292,35,0,16384,1638,16384,1638,33296,16,16,false
2,50pct,generated_selective,193438.4,193590.6,193621.7,0,8193,37832,18109,18109,4,1,16384,8193,16384,16386,18165,0,0,false
2,50pct,generated_fused,237141.1,237261.2,237278.8,0,8193,37832,18165,18165,2,1,16384,16384,16384,32768,18165,0,0,false
2,50pct,generated_direct_selective,134078.5,134250.1,134374.6,0,8193,35344,35344,35344,5,0,16384,8193,16385,16386,35456,0,0,false
2,50pct,generated_scan_selective,193877.9,194018.0,194763.7,0,8193,37832,18109,18109,4,1,16384,8193,16384,16386,18165,0,0,false
2,50pct,parquet_full,132438.1,132444.6,132601.3,0,8193,0,33292,33292,35,0,16384,8193,16384,8193,33296,0,0,false
2,50pct,parquet_boundary_search_p4096,132448.1,132576.2,133207.1,0,8193,0,32468,32468,11,0,16384,8193,16384,8193,32472,4,4,false
2,50pct,parquet_boundary_search_p16384,111889.2,112220.8,112454.1,0,8193,0,33699,33699,5,0,16384,8193,16384,8193,33703,2,1,true
2,50pct,parquet_boundary_search,179176.3,179637.9,179965.6,0,8193,0,33292,33292,35,0,16384,8193,16384,8193,33296,16,16,false
2,50pct,parquet_row_filter,175924.1,176213.6,176413.9,0,8193,0,33292,33292,35,0,16384,8193,16384,8193,33296,0,0,false
2,50pct,parquet_page_index_filter,178849.5,179348.4,179643.4,0,8193,0,33292,33292,35,0,16384,8193,16384,8193,33296,16,16,false
3,0.1pct,generated_selective,42264.7,42274.7,42308.4,26638,16,2550,21452,21452,4,2,27,16,3268,310,21452,0,0,false
3,0.1pct,generated_fused,289708.5,289761.8,289973.8,26638,16,33209,21452,21452,2,2,27,16384,3268,32952,21452,0,0,false
3,0.1pct,generated_direct_selective,1177.5,1178.0,1179.8,26638,16,862,5136,5136,20,0,27,16,54,65,72768,0,0,false
3,0.1pct,generated_scan_selective,104777.8,104875.8,104973.9,26638,16,14142,21452,21452,4,2,16384,16,16384,310,21452,0,0,false
3,0.1pct,parquet_full,92851.4,93310.1,93339.1,26638,16,0,26741,26741,35,0,16384,16,16384,16,26745,0,0,false
3,0.1pct,parquet_boundary_search_p4096,41920.1,41920.1,41956.3,26638,16,0,12889,12889,7,0,8192,16,8192,16,24896,5,2,true
3,0.1pct,parquet_boundary_search_p16384,78956.5,78997.8,79029.0,26638,16,0,24510,24510,5,0,16384,16,16384,16,24514,2,1,true
3,0.1pct,parquet_boundary_search,21787.8,21807.6,21837.0,26638,16,0,4665,4665,7,0,2048,16,2048,16,26745,7,2,true
3,0.1pct,parquet_row_filter,67620.1,67694.7,67723.1,26638,16,0,5337,5337,21,0,16384,16,16384,16,26745,0,0,false
3,0.1pct,parquet_page_index_filter,21570.9,21601.3,21614.1,26638,16,0,4665,4665,7,0,2048,16,2048,16,26745,16,2,false
3,1pct,generated_selective,42890.9,42914.0,42971.0,266162,163,2421,21452,21452,4,2,27,163,2988,521,21452,0,0,false
3,1pct,generated_fused,289857.0,289937.2,289950.5,266162,163,32942,21452,21452,2,2,27,16384,2988,32952,21452,0,0,false
3,1pct,generated_direct_selective,2995.4,2996.0,2996.9,266162,163,1132,5136,5136,20,0,27,163,54,350,72768,0,0,false
3,1pct,generated_scan_selective,106247.8,106255.1,106317.9,266162,163,14280,21452,21452,4,2,16384,163,16384,521,21452,0,0,false
3,1pct,parquet_full,93375.0,93465.6,93667.3,266162,163,0,26741,26741,35,0,16384,163,16384,163,26745,0,0,false
3,1pct,parquet_boundary_search_p4096,42138.7,42202.3,42326.4,266162,163,0,12889,12889,7,0,8192,163,8192,163,24896,5,2,true
3,1pct,parquet_boundary_search_p16384,78919.3,79210.6,79379.2,266162,163,0,24510,24510,5,0,16384,163,16384,163,24514,2,1,true
3,1pct,parquet_boundary_search,22182.7,22226.6,22257.2,266162,163,0,4665,4665,7,0,2048,163,2048,163,26745,7,2,true
3,1pct,parquet_row_filter,67888.1,67898.8,68070.8,266162,163,0,5337,5337,21,0,16384,163,16384,163,26745,0,0,false
3,1pct,parquet_page_index_filter,22064.8,22074.4,22129.6,266162,163,0,4665,4665,7,0,2048,163,2048,163,26745,16,2,false
3,10pct,generated_selective,60012.2,60060.8,60208.0,2465906,1638,5078,21452,21452,4,2,28,1638,2717,3506,21452,0,0,false
3,10pct,generated_fused,291683.2,292118.7,292940.0,2465906,1638,32734,21452,21452,2,2,28,16384,2717,32952,21452,0,0,false
3,10pct,generated_direct_selective,21281.7,21294.5,21321.9,2465906,1638,3903,8336,8336,27,0,28,1638,56,3304,72768,0,0,false
3,10pct,generated_scan_selective,125570.5,125636.7,125754.9,2465906,1638,17145,21452,21452,4,2,16384,1638,16384,3506,21452,0,0,false
3,10pct,parquet_full,94125.3,94211.0,94424.2,2465906,1638,0,26741,26741,35,0,16384,1638,16384,1638,26745,0,0,false
3,10pct,parquet_boundary_search_p4096,44187.2,44255.1,44420.6,2465906,1638,0,12889,12889,7,0,8192,1638,8192,1638,24896,5,2,true
3,10pct,parquet_boundary_search_p16384,80996.6,81212.8,81563.7,2465906,1638,0,24510,24510,5,0,16384,1638,16384,1638,24514,2,1,true
3,10pct,parquet_boundary_search,24307.4,24340.6,24368.5,2465906,1638,0,4665,4665,7,0,2048,1638,2048,1638,26745,7,2,true
3,10pct,parquet_row_filter,70172.1,70240.1,70374.2,2465906,1638,0,5337,5337,21,0,16384,1638,16384,1638,26745,0,0,false
3,10pct,parquet_page_index_filter,24249.0,24251.2,24311.4,2465906,1638,0,4665,4665,7,0,2048,1638,2048,1638,26745,16,2,false
3,50pct,generated_selective,139591.0,139643.9,139698.3,14705956,8192,16946,21452,21452,4,2,28,8192,3015,16568,21452,0,0,false
3,50pct,generated_fused,305512.0,306333.2,306834.0,14705956,8192,32530,21452,21452,2,2,28,16384,3015,32952,21452,0,0,false
3,50pct,generated_direct_selective,102461.7,102531.3,102567.2,14705956,8192,16162,20304,20304,52,0,28,8192,56,16387,72768,0,0,false
3,50pct,generated_scan_selective,210734.1,210841.0,210895.6,14705956,8192,29217,21452,21452,4,2,16384,8192,16384,16568,21452,0,0,false
3,50pct,parquet_full,94293.6,94323.1,94402.2,14705956,8192,0,26741,26741,35,0,16384,8192,16384,8192,26745,0,0,false
3,50pct,parquet_boundary_search_p4096,56430.5,56509.7,56570.9,14705956,8192,0,12889,12889,7,0,8192,8192,8192,8192,24896,5,2,true
3,50pct,parquet_boundary_search_p16384,93432.2,93620.5,93870.4,14705956,8192,0,24510,24510,5,0,16384,8192,16384,8192,24514,2,1,true
3,50pct,parquet_boundary_search,64014.1,64028.1,64157.3,14705956,8192,0,14236,14236,19,0,8192,8192,8192,8192,26745,8,8,true
3,50pct,parquet_row_filter,90436.2,90480.8,90505.9,14705956,8192,0,14620,14620,27,0,16384,8192,16384,8192,26745,0,0,false
3,50pct,parquet_page_index_filter,63977.8,64095.9,64127.0,14705956,8192,0,14236,14236,19,0,8192,8192,8192,8192,26745,16,8,false
4,0.1pct,generated_selective,37647.7,37725.3,37741.8,146,16,2452,15014,15014,4,2,27,16,3268,310,15014,0,0,false
4,0.1pct,generated_fused,285492.9,285558.6,285706.0,146,16,27066,15014,15014,2,2,27,16384,3268,32952,15014,0,0,false
4,0.1pct,generated_direct_selective,1178.1,1178.4,1179.2,146,16,854,5008,5008,20,0,27,16,54,65,64576,0,0,false
4,0.1pct,generated_scan_selective,100123.5,100170.4,100212.1,146,16,14044,15014,15014,4,2,16384,16,16384,310,15014,0,0,false
4,0.1pct,parquet_full,84722.4,85005.9,85084.3,146,16,0,19567,19567,35,0,16384,16,16384,16,19571,0,0,false
4,0.1pct,parquet_boundary_search_p4096,46137.1,46170.5,46174.0,146,16,0,8879,8879,7,0,8192,16,8192,16,17195,5,2,true
4,0.1pct,parquet_boundary_search_p16384,75548.8,75561.5,75786.1,146,16,0,16625,16625,5,0,16384,16,16384,16,16629,2,1,true
4,0.1pct,parquet_boundary_search,17632.1,17683.5,17706.9,146,16,0,3918,3918,7,0,2048,16,2048,16,19571,7,2,true
4,0.1pct,parquet_row_filter,63516.6,63657.2,63691.7,146,16,0,4590,4590,21,0,16384,16,16384,16,19571,0,0,false
4,0.1pct,parquet_page_index_filter,17643.1,17651.1,17652.9,146,16,0,3918,3918,7,0,2048,16,2048,16,19571,16,2,false
4,1pct,generated_selective,38137.5,38178.1,38182.2,10558,163,2295,15014,15014,4,2,27,163,2988,521,15014,0,0,false
4,1pct,generated_fused,285082.3,285286.9,285611.6,10558,163,26799,15014,15014,2,2,27,16384,2988,32952,15014,0,0,false
4,1pct,generated_direct_selective,2907.6,2908.4,2915.7,10558,163,1050,5008,5008,20,0,27,163,54,350,64576,0,0,false
4,1pct,generated_scan_selective,101595.2,101776.0,101973.6,10558,163,14154,15014,15014,4,2,16384,163,16384,521,15014,0,0,false
4,1pct,parquet_full,84294.8,84701.9,84719.8,10558,163,0,19567,19567,35,0,16384,163,16384,163,19571,0,0,false
4,1pct,parquet_boundary_search_p4096,46272.3,46454.0,46457.4,10558,163,0,8879,8879,7,0,8192,163,8192,163,17195,5,2,true
4,1pct,parquet_boundary_search_p16384,75979.8,76196.7,76276.4,10558,163,0,16625,16625,5,0,16384,163,16384,163,16629,2,1,true
4,1pct,parquet_boundary_search,17797.3,17843.5,17895.5,10558,163,0,3918,3918,7,0,2048,163,2048,163,19571,7,2,true
4,1pct,parquet_row_filter,63785.8,63787.7,63831.0,10558,163,0,4590,4590,21,0,16384,163,16384,163,19571,0,0,false
4,1pct,parquet_page_index_filter,17798.5,17799.6,17818.1,10558,163,0,3918,3918,7,0,2048,163,2048,163,19571,16,2,false
4,10pct,generated_selective,55286.6,55335.3,55519.7,205490,1638,4388,15014,15014,4,2,28,1638,2717,3506,15014,0,0,false
4,10pct,generated_fused,287266.5,287543.5,287683.8,205490,1638,26591,15014,15014,2,2,28,16384,2717,32952,15014,0,0,false
4,10pct,generated_direct_selective,20569.4,20581.8,20584.9,205490,1638,3085,7440,7440,27,0,28,1638,56,3304,64576,0,0,false
4,10pct,generated_scan_selective,121161.2,121239.6,121367.2,205490,1638,16455,15014,15014,4,2,16384,1638,16384,3506,15014,0,0,false
4,10pct,parquet_full,84932.3,84935.8,84983.2,205490,1638,0,19567,19567,35,0,16384,1638,16384,1638,19571,0,0,false
4,10pct,parquet_boundary_search_p4096,48639.5,48677.6,48850.6,205490,1638,0,8879,8879,7,0,8192,1638,8192,1638,17195,5,2,true
4,10pct,parquet_boundary_search_p16384,77921.4,78206.2,78223.4,205490,1638,0,16625,16625,5,0,16384,1638,16384,1638,16629,2,1,true
4,10pct,parquet_boundary_search,20141.4,20174.3,20266.3,205490,1638,0,3918,3918,7,0,2048,1638,2048,1638,19571,7,2,true
4,10pct,parquet_row_filter,65994.4,66305.2,66381.6,205490,1638,0,4590,4590,21,0,16384,1638,16384,1638,19571,0,0,false
4,10pct,parquet_page_index_filter,20038.3,20084.7,20135.8,205490,1638,0,3918,3918,7,0,2048,1638,2048,1638,19571,16,2,false
4,50pct,generated_selective,135097.1,135464.9,135482.0,972716,8192,13875,15014,15014,4,2,28,8192,3015,16568,15014,0,0,false
4,50pct,generated_fused,301566.2,301795.0,302021.8,972716,8192,26387,15014,15014,2,2,28,16384,3015,32952,15014,0,0,false
4,50pct,generated_direct_selective,98896.4,99027.1,99098.8,972716,8192,12067,16208,16208,52,0,28,8192,56,16387,64576,0,0,false
4,50pct,generated_scan_selective,206181.8,206536.9,206712.6,972716,8192,26146,15014,15014,4,2,16384,8192,16384,16568,15014,0,0,false
4,50pct,parquet_full,85285.2,85344.9,85384.9,972716,8192,0,19567,19567,35,0,16384,8192,16384,8192,19571,0,0,false
4,50pct,parquet_boundary_search_p4096,60240.2,60272.1,60281.1,972716,8192,0,8879,8879,7,0,8192,8192,8192,8192,17195,5,2,true
4,50pct,parquet_boundary_search_p16384,90731.5,90945.1,91003.3,972716,8192,0,16625,16625,5,0,16384,8192,16384,8192,16629,2,1,true
4,50pct,parquet_boundary_search,58249.0,58265.7,58469.3,972716,8192,0,10489,10489,19,0,8192,8192,8192,8192,19571,8,8,true
4,50pct,parquet_row_filter,84642.7,84807.7,84868.7,972716,8192,0,10873,10873,27,0,16384,8192,16384,8192,19571,0,0,false
4,50pct,parquet_page_index_filter,58055.6,58224.4,58362.8,972716,8192,0,10489,10489,19,0,8192,8192,8192,8192,19571,16,8,false
5,0.1pct,generated_selective,17469.6,17489.7,17500.0,0,4,2678,2845,2845,4,2,23,4,2428,5,2845,0,0,false
