pair,predicate,baseline,p25_ns,median_ns,p75_ns,sum,selected_rows,logical_bytes,delivered_bytes,transferred_bytes,transfer_operations,frames_decoded,selector_decoded_rows,value_decoded_rows,selector_primitive_values_read,value_primitive_values_read,file_bytes,page_index_entries_examined,candidate_pages,boundary_order_used
12,50pct,generated_fused,25259.9,25277.6,25279.1,475636,1250,4765,3696,3696,1,1,0,2500,0,2500,3696,0,0,false
12,50pct,generated_direct_selective,4762.3,4783.0,4783.3,475636,1250,2296,2552,2552,3,0,0,1250,0,1251,4480,0,0,false
12,50pct,parquet_row_selection,9147.3,9150.1,9161.7,475636,1250,0,3795,3795,5,0,0,1250,0,1250,7128,0,0,false
13,0.1pct,generated_selective,4470.4,4472.2,4475.0,1114,2,429,3328,3328,2,1,0,2,0,58,3328,0,0,false
13,0.1pct,generated_fused,19954.2,19956.6,19958.7,1114,2,4167,3328,3328,1,1,0,2162,0,2162,3328,0,0,false
13,0.1pct,generated_direct_selective,82.3,82.3,82.3,1114,2,268,472,472,3,0,0,2,0,3,3856,0,0,false
13,0.1pct,parquet_row_selection,5971.4,5979.0,5997.9,1114,2,0,2261,2261,4,0,0,2,0,2,7162,0,0,false
13,1pct,generated_selective,4512.7,4513.5,4516.0,8698,21,445,3328,3328,2,1,0,21,0,67,3328,0,0,false
13,1pct,generated_fused,19986.8,19987.6,20010.5,8698,21,4167,3328,3328,1,1,0,2162,0,2162,3328,0,0,false
13,1pct,generated_direct_selective,184.8,188.2,188.3,8698,21,299,472,472,3,0,0,21,0,22,3856,0,0,false
13,1pct,parquet_row_selection,6082.2,6084.2,6109.6,8698,21,0,2261,2261,4,0,0,21,0,21,7162,0,0,false
13,10pct,generated_selective,6111.0,6128.5,6134.3,67603,216,1071,3328,3328,2,1,0,216,0,421,3328,0,0,false
13,10pct,generated_fused,20423.5,20438.9,20473.8,67603,216,4167,3328,3328,1,1,0,2162,0,2162,3328,0,0,false
13,10pct,generated_direct_selective,943.8,945.7,947.4,67603,216,616,888,888,3,0,0,216,0,217,3856,0,0,false
13,10pct,parquet_row_selection,7566.0,7566.0,7594.6,67603,216,0,3970,3970,5,0,0,216,0,216,7162,0,0,false
13,50pct,generated_selective,9329.4,9342.5,9367.0,363853,1081,2296,3328,3328,2,1,0,1081,0,1109,3328,0,0,false
13,50pct,generated_fused,22139.9,22164.1,22187.7,363853,1081,4167,3328,3328,1,1,0,2162,0,2162,3328,0,0,false
13,50pct,generated_direct_selective,4143.6,4174.1,4190.8,363853,1081,2022,2136,2136,3,0,0,1081,0,1082,3856,0,0,false
13,50pct,parquet_row_selection,8974.7,9012.1,9016.6,363853,1081,0,3970,3970,5,0,0,1081,0,1081,7162,0,0,false
14,0.1pct,generated_selective,5690.9,5696.0,5699.9,722,2,338,2764,2764,2,1,0,2,0,4,2764,0,0,false
14,0.1pct,generated_fused,33442.6,33442.9,33451.6,722,2,4100,2764,2764,1,1,0,2380,0,4760,2764,0,0,false
14,0.1pct,generated_direct_selective,80.5,80.5,80.6,722,2,268,456,456,3,0,0,2,0,3,3968,0,0,false
14,0.1pct,parquet_row_selection,6008.2,6011.3,6022.3,722,2,0,2269,2269,4,0,0,2,0,2,6106,0,0,false
14,1pct,generated_selective,5982.5,5984.2,5991.7,7927,23,495,2764,2764,2,1,0,23,0,46,2764,0,0,false
14,1pct,generated_fused,33513.7,33533.2,33567.8,7927,23,4100,2764,2764,1,1,0,2380,0,4760,2764,0,0,false
14,1pct,generated_direct_selective,187.9,187.9,188.0,7927,23,299,456,456,3,0,0,23,0,24,3968,0,0,false
14,1pct,parquet_row_selection,6177.1,6197.1,6202.6,7927,23,0,2269,2269,4,0,0,23,0,23,6106,0,0,false
14,10pct,generated_selective,8567.0,8570.6,8574.7,92436,238,1246,2764,2764,2,1,0,238,0,476,2764,0,0,false
14,10pct,generated_fused,33568.4,33573.1,33582.3,92436,238,4100,2764,2764,1,1,0,2380,0,4760,2764,0,0,false
14,10pct,generated_direct_selective,1009.6,1009.6,1009.7,92436,238,622,840,840,3,0,0,238,0,239,3968,0,0,false
14,10pct,parquet_row_selection,6571.9,6572.0,6572.2,92436,238,0,2269,2269,4,0,0,238,0,238,6106,0,0,false
14,50pct,generated_selective,19870.9,19878.5,19885.5,505888,1190,2630,2764,2764,2,1,0,1190,0,2380,2764,0,0,false
14,50pct,generated_fused,34029.2,34081.0,34118.8,505888,1190,4100,2764,2764,1,1,0,2380,0,4760,2764,0,0,false
14,50pct,generated_direct_selective,4537.3,4544.1,4560.3,505888,1190,2050,2184,2184,3,0,0,1190,0,1191,3968,0,0,false
14,50pct,parquet_row_selection,9463.3,9472.9,9497.8,505888,1190,0,3770,3770,5,0,0,1190,0,1190,6106,0,0,false
15,0.1pct,generated_selective,4041.8,4042.2,4043.6,600,2,339,3622,3622,2,1,0,2,0,4,3622,0,0,false
15,0.1pct,generated_fused,33608.9,33612.7,33721.0,600,2,5741,3622,3622,1,1,0,2500,0,5000,3622,0,0,false
15,0.1pct,generated_direct_selective,81.4,81.4,82.1,600,2,268,472,472,3,0,0,2,0,3,4480,0,0,false
15,0.1pct,parquet_row_selection,6201.9,6207.1,6212.0,600,2,0,2317,2317,4,0,0,2,0,2,6320,0,0,false
15,1pct,generated_selective,4358.3,4362.2,4363.5,5630,25,525,3622,3622,2,1,0,25,0,50,3622,0,0,false
15,1pct,generated_fused,33601.6,33625.1,33639.8,5630,25,5741,3622,3622,1,1,0,2500,0,5000,3622,0,0,false
15,1pct,generated_direct_selective,201.8,202.3,202.3,5630,25,305,472,472,3,0,0,25,0,26,4480,0,0,false
15,1pct,parquet_row_selection,6287.2,6293.2,6308.3,5630,25,0,2317,2317,4,0,0,25,0,25,6320,0,0,false
15,10pct,generated_selective,6909.2,6913.9,6923.4,159580,250,1818,3622,3622,2,1,0,250,0,500,3622,0,0,false
15,10pct,generated_fused,33787.3,33806.3,33852.0,159580,250,5741,3622,3622,1,1,0,2500,0,5000,3622,0,0,false
15,10pct,generated_direct_selective,1063.2,1063.8,1064.4,159580,250,671,888,888,3,0,0,250,0,251,4480,0,0,false
15,10pct,parquet_row_selection,6580.9,6583.1,6594.7,159580,250,0,2317,2317,4,0,0,250,0,250,6320,0,0,false
15,50pct,generated_selective,18092.7,18134.0,18143.5,794556,1250,3823,3622,3622,2,1,0,1250,0,2500,3622,0,0,false
15,50pct,generated_fused,34361.9,34366.8,34400.6,794556,1250,5741,3622,3622,1,1,0,2500,0,5000,3622,0,0,false
15,50pct,generated_direct_selective,4784.2,4785.4,4790.0,794556,1250,2296,2552,2552,3,0,0,1250,0,1251,4480,0,0,false
15,50pct,parquet_row_selection,9019.8,9033.5,9051.4,794556,1250,0,3858,3858,5,0,0,1250,0,1250,6320,0,0,false
16,0.1pct,generated_selective,3439.8,3440.0,3451.0,160,2,339,2372,2372,2,1,0,2,0,4,2372,0,0,false
16,0.1pct,generated_fused,32525.6,32555.3,32565.1,160,2,2667,2372,2372,1,1,0,2500,0,5000,2372,0,0,false
16,0.1pct,generated_direct_selective,79.9,80.0,80.1,160,2,267,376,376,3,0,0,2,0,3,2560,0,0,false
16,0.1pct,parquet_row_selection,6064.0,6067.1,6091.3,160,2,0,1633,1633,4,0,0,2,0,2,4755,0,0,false
16,1pct,generated_selective,3745.7,3748.7,3753.7,2037,25,484,2372,2372,2,1,0,25,0,50,2372,0,0,false
16,1pct,generated_fused,32612.6,32641.5,32651.8,2037,25,2667,2372,2372,1,1,0,2500,0,5000,2372,0,0,false
16,1pct,generated_direct_selective,214.8,214.8,215.1,2037,25,287,376,376,3,0,0,25,0,26,2560,0,0,false
16,1pct,parquet_row_selection,6112.1,6119.8,6120.2,2037,25,0,1633,1633,4,0,0,25,0,25,4755,0,0,false
16,10pct,generated_selective,6307.8,6313.7,6313.8,20816,250,845,2372,2372,2,1,0,250,0,500,2372,0,0,false
16,10pct,generated_fused,32675.0,32694.4,32712.1,20816,250,2667,2372,2372,1,1,0,2500,0,5000,2372,0,0,false
16,10pct,generated_direct_selective,1091.4,1097.2,1098.4,20816,250,484,600,600,3,0,0,250,0,251,2560,0,0,false
16,10pct,parquet_row_selection,6379.2,6389.9,6407.8,20816,250,0,1633,1633,4,0,0,250,0,250,4755,0,0,false
16,50pct,generated_selective,17456.7,17489.4,17492.8,103380,1250,1675,2372,2372,2,1,0,1250,0,2500,2372,0,0,false
16,50pct,generated_fused,33175.3,33196.8,33225.7,103380,1250,2667,2372,2372,1,1,0,2500,0,5000,2372,0,0,false
16,50pct,generated_direct_selective,4785.1,4786.7,4787.0,103380,1250,1359,1496,1496,3,0,0,1250,0,1251,2560,0,0,false
16,50pct,parquet_row_selection,8629.0,8650.7,8661.6,103380,1250,0,2474,2474,5,0,0,1250,0,1250,4755,0,0,false
17,0.1pct,generated_selective,2475.8,2478.9,2480.7,71,1,374,1207,1207,2,1,0,1,0,52,1207,0,0,false
17,0.1pct,generated_fused,10486.3,10495.0,10498.4,71,1,1347,1207,1207,1,1,0,1127,0,1127,1207,0,0,false
17,0.1pct,generated_direct_selective,73.2,73.4,74.0,71,1,266,376,376,3,0,0,1,0,2,1328,0,0,false
17,0.1pct,parquet_row_selection,6267.6,6268.2,6301.2,71,1,0,1563,1563,4,0,0,1,0,1,2781,0,0,false
17,1pct,generated_selective,2500.8,2504.4,2511.4,743,11,378,1207,1207,2,1,0,11,0,57,1207,0,0,false
17,1pct,generated_fused,10537.7,10545.4,10559.6,743,11,1347,1207,1207,1,1,0,1127,0,1127,1207,0,0,false
17,1pct,generated_direct_selective,142.1,142.1,142.1,743,11,274,376,376,3,0,0,11,0,12,1328,0,0,false
17,1pct,parquet_row_selection,6377.2,6381.6,6391.9,743,11,0,1563,1563,4,0,0,11,0,11,2781,0,0,false
17,10pct,generated_selective,3851.0,3853.8,3858.7,7480,112,654,1207,1207,2,1,0,112,0,363,1207,0,0,false
17,10pct,generated_fused,10725.2,10731.6,10735.8,7480,112,1347,1207,1207,1,1,0,1127,0,1127,1207,0,0,false
17,10pct,generated_direct_selective,537.3,538.1,543.2,7480,112,363,488,488,3,0,0,112,0,113,1328,0,0,false
17,10pct,parquet_row_selection,6397.6,6401.7,6411.3,7480,112,0,1563,1563,4,0,0,112,0,112,2781,0,0,false
17,50pct,generated_selective,4999.6,5000.1,5013.3,36761,563,860,1207,1207,2,1,0,563,0,589,1207,0,0,false
17,50pct,generated_fused,11692.5,11702.9,11719.9,36761,563,1347,1207,1207,1,1,0,1127,0,1127,1207,0,0,false
17,50pct,generated_direct_selective,2264.4,2265.5,2265.8,36761,563,758,824,824,3,0,0,563,0,564,1328,0,0,false
17,50pct,parquet_row_selection,7298.1,7300.8,7311.2,36761,563,0,1563,1563,4,0,0,563,0,563,2781,0,0,false
18,0.1pct,generated_selective,4103.8,4106.7,4112.7,133,2,524,2074,2074,2,1,0,2,0,224,2074,0,0,false
18,0.1pct,generated_fused,21396.6,21420.4,21426.8,133,2,2584,2074,2074,1,1,0,2495,0,2495,2074,0,0,false
18,0.1pct,generated_direct_selective,77.8,78.0,78.1,133,2,266,376,376,3,0,0,2,0,3,2560,0,0,false
18,0.1pct,parquet_row_selection,6048.0,6052.0,6071.8,133,2,0,1505,1505,4,0,0,2,0,2,4383,0,0,false
18,1pct,generated_selective,4159.6,4163.2,4164.7,1539,24,534,2074,2074,2,1,0,24,0,235,2074,0,0,false
18,1pct,generated_fused,21449.7,21455.7,21523.5,1539,24,2584,2074,2074,1,1,0,2495,0,2495,2074,0,0,false
18,1pct,generated_direct_selective,217.0,217.0,217.0,1539,24,286,376,376,3,0,0,24,0,25,2560,0,0,false
18,1pct,parquet_row_selection,6154.8,6180.2,6182.9,1539,24,0,1505,1505,4,0,0,24,0,24,4383,0,0,false
18,10pct,generated_selective,4743.9,4745.9,4747.1,16242,249,641,2074,2074,2,1,0,249,0,348,2074,0,0,false
18,10pct,generated_fused,21950.1,21970.0,21971.8,16242,249,2584,2074,2074,1,1,0,2495,0,2495,2074,0,0,false
18,10pct,generated_direct_selective,1068.0,1068.3,1082.2,16242,249,483,600,600,3,0,0,249,0,250,2560,0,0,false
18,10pct,parquet_row_selection,6572.1,6586.7,6587.5,16242,249,0,1505,1505,4,0,0,249,0,249,4383,0,0,false
18,50pct,generated_selective,9479.0,9484.3,9496.1,80054,1247,1558,2074,2074,2,1,0,1247,0,1359,2074,0,0,false
18,50pct,generated_fused,23991.1,24051.2,24078.2,80054,1247,2584,2074,2074,1,1,0,2495,0,2495,2074,0,0,false
18,50pct,generated_direct_selective,4792.0,4799.0,4807.8,80054,1247,1356,1496,1496,3,0,0,1247,0,1248,2560,0,0,false
18,50pct,parquet_row_selection,9127.4,9129.4,9142.8,80054,1247,0,2257,2257,5,0,0,1247,0,1247,4383,0,0,false
19,0.1pct,generated_selective,19004.6,19048.1,19048.9,403,15,366,18983,18983,2,1,0,15,0,22,18983,0,0,false
19,0.1pct,generated_fused,134082.1,134112.8,134151.4,403,15,28590,18983,18983,1,1,0,15902,0,15902,18983,0,0,false
19,0.1pct,generated_direct_selective,286.1,286.7,287.4,403,15,380,736,736,7,0,0,15,0,30,25312,0,0,false
19,0.1pct,parquet_row_selection,7168.4,7171.5,7181.4,403,15,0,2881,2881,4,0,0,15,0,15,22868,0,0,false
19,1pct,generated_selective,20452.3,20455.5,20459.3,7092,159,947,18983,18983,2,1,0,159,0,350,18983,0,0,false
19,1pct,generated_fused,134386.8,134505.5,134512.6,7092,159,28590,18983,18983,1,1,0,15902,0,15902,18983,0,0,false
19,1pct,generated_direct_selective,1970.9,1980.6,1983.1,7092,159,960,1728,1728,20,0,0,159,0,318,25312,0,0,false
19,1pct,parquet_row_selection,7587.6,7614.4,7617.6,7092,159,0,2881,2881,4,0,0,159,0,159,22868,0,0,false
19,10pct,generated_selective,27252.8,27264.1,27344.6,88270,1590,3586,18983,18983,2,1,0,1590,0,1834,18983,0,0,false
19,10pct,generated_fused,137497.9,137522.2,137582.3,88270,1590,28590,18983,18983,1,1,0,15902,0,15902,18983,0,0,false
19,10pct,generated_direct_selective,18557.1,18565.6,18575.6,88270,1590,3612,5504,5504,49,0,0,1590,0,3180,25312,0,0,false
19,10pct,parquet_row_selection,10924.9,10951.2,10954.4,88270,1590,0,5360,5360,6,0,0,1590,0,1590,22868,0,0,false
19,50pct,generated_selective,55901.3,55915.4,55947.4,675121,7951,14695,18983,18983,2,1,0,7951,0,8086,18983,0,0,false
19,50pct,generated_fused,150415.0,150463.6,150487.5,675121,7951,28590,18983,18983,1,1,0,15902,0,15902,18983,0,0,false
19,50pct,generated_direct_selective,92313.3,92317.6,92326.7,675121,7951,13732,15384,15384,81,0,0,7951,0,15902,25312,0,0,false
19,50pct,parquet_row_selection,28686.7,28787.2,28808.8,675121,7951,0,13627,13627,12,0,0,7951,0,7951,22868,0,0,false
20,0.1pct,generated_selective,15126.4,15140.9,15144.8,456,15,439,13831,13831,2,1,0,15,0,30,13831,0,0,false
20,0.1pct,generated_fused,199306.2,199547.6,199650.7,456,15,17943,13831,13831,1,1,0,15831,0,31662,13831,0,0,false
20,0.1pct,generated_direct_selective,265.7,269.7,270.5,456,15,375,704,704,7,0,0,15,0,30,17920,0,0,false
20,0.1pct,parquet_row_selection,6984.2,6998.0,7021.9,456,15,0,2646,2646,4,0,0,15,0,15,18333,0,0,false
20,1pct,generated_selective,16759.5,16765.4,16794.4,6990,158,998,13831,13831,2,1,0,158,0,316,13831,0,0,false
20,1pct,generated_fused,199277.2,199509.5,199871.0,6990,158,17943,13831,13831,1,1,0,15831,0,31662,13831,0,0,false
20,1pct,generated_direct_selective,1951.9,1955.3,1956.9,6990,158,934,1280,1280,14,0,0,158,0,316,17920,0,0,false
20,1pct,parquet_row_selection,7476.7,7482.8,7490.5,6990,158,0,2646,2646,4,0,0,158,0,158,18333,0,0,false
20,10pct,generated_selective,32673.9,32698.1,32716.1,85399,1583,2927,13831,13831,2,1,0,1583,0,3166,13831,0,0,false
20,10pct,generated_fused,199875.8,200289.7,200515.6,85399,1583,17943,13831,13831,1,1,0,15831,0,31662,13831,0,0,false
20,10pct,generated_direct_selective,18417.8,18444.2,18446.4,85399,1583,2863,3520,3520,25,0,0,1583,0,3166,17920,0,0,false
20,10pct,parquet_row_selection,10354.7,10376.9,10378.9,85399,1583,0,4706,4706,6,0,0,1583,0,1583,18333,0,0,false
20,50pct,generated_selective,103533.8,103546.5,103766.8,429689,7915,9803,13831,13831,2,1,0,7915,0,15830,13831,0,0,false
20,50pct,generated_fused,203257.4,203271.9,203298.7,429689,7915,17943,13831,13831,1,1,0,15831,0,31662,13831,0,0,false
20,50pct,generated_direct_selective,91814.0,91839.8,91941.9,429689,7915,9739,10112,10112,30,0,0,7915,0,15830,17920,0,0,false
20,50pct,parquet_row_selection,25450.6,25475.0,25533.3,429689,7915,0,11065,11065,12,0,0,7915,0,7915,18333,0,0,false
21,0.1pct,generated_selective,24064.8,24086.3,24097.9,75,15,343,7782,7782,2,1,0,15,0,16,7782,0,0,false
21,0.1pct,generated_fused,89164.3,89183.0,89287.4,75,15,16230,7782,7782,1,1,0,15902,0,15903,7782,0,0,false
21,0.1pct,generated_direct_selective,283.1,283.5,283.7,75,15,316,480,480,4,0,0,15,0,30,12640,0,0,false
21,0.1pct,parquet_row_selection,7076.3,7082.6,7093.7,75,15,0,2320,2320,4,0,0,15,0,15,12910,0,0,false
21,1pct,generated_selective,24645.0,24665.3,24710.6,1440,159,487,7782,7782,2,1,0,159,0,160,7782,0,0,false
21,1pct,generated_fused,89056.0,89146.5,89240.4,1440,159,16230,7782,7782,1,1,0,15902,0,15903,7782,0,0,false
21,1pct,generated_direct_selective,1974.7,1976.8,1977.0,1440,159,608,768,768,7,0,0,159,0,318,12640,0,0,false
21,1pct,parquet_row_selection,7441.5,7446.0,7482.8,1440,159,0,2320,2320,4,0,0,159,0,159,12910,0,0,false
21,10pct,generated_selective,29991.3,30043.9,30058.7,8907,1590,1918,7782,7782,2,1,0,1590,0,1591,7782,0,0,false
21,10pct,generated_fused,89645.0,89689.6,89694.7,8907,1590,16230,7782,7782,1,1,0,15902,0,15903,7782,0,0,false
21,10pct,generated_direct_selective,18546.8,18551.3,18564.3,8907,1590,1745,1920,1920,7,0,0,1590,0,3180,12640,0,0,false
21,10pct,parquet_row_selection,10476.6,10488.9,10494.3,8907,1590,0,3696,3696,6,0,0,1590,0,1590,12910,0,0,false
21,50pct,generated_selective,53588.3,53644.9,53745.8,29529,7951,8279,7782,7782,2,1,0,7951,0,7952,7782,0,0,false
21,50pct,generated_fused,92028.6,92077.8,92104.8,29529,7951,16230,7782,7782,1,1,0,15902,0,15903,7782,0,0,false
21,50pct,generated_direct_selective,92444.0,92459.3,92514.6,29529,7951,6564,6648,6648,8,0,0,7951,0,15902,12640,0,0,false
21,50pct,parquet_row_selection,24943.9,24984.4,24998.3,29529,7951,0,7921,7921,12,0,0,7951,0,7951,12910,0,0,false
22,0.1pct,generated_selective,13450.0,13459.4,13460.0,2,15,346,3877,3877,2,1,0,15,0,30,3877,0,0,false
22,0.1pct,generated_fused,197796.0,197920.1,197949.2,2,15,10405,3877,3877,1,1,0,15853,0,31706,3877,0,0,false
22,0.1pct,generated_direct_selective,280.9,281.1,283.4,2,15,282,400,400,3,0,0,15,0,30,10368,0,0,false
22,0.1pct,parquet_row_selection,7569.4,7584.3,7596.7,2,15,0,2021,2021,4,0,0,15,0,15,8732,0,0,false
22,1pct,generated_selective,15094.0,15120.2,15121.5,276,158,540,3877,3877,2,1,0,158,0,316,3877,0,0,false
22,1pct,generated_fused,197724.8,197730.9,198226.6,276,158,10405,3877,3877,1,1,0,15853,0,31706,3877,0,0,false
22,1pct,generated_direct_selective,1991.9,1994.2,1994.3,276,158,476,544,544,4,0,0,158,0,316,10368,0,0,false
22,1pct,parquet_row_selection,7783.6,7805.3,7807.4,276,158,0,2021,2021,4,0,0,158,0,158,8732,0,0,false
22,10pct,generated_selective,31091.7,31111.9,31121.1,913,1585,1432,3877,3877,2,1,0,1585,0,3170,3877,0,0,false
22,10pct,generated_fused,198820.9,198823.0,198909.8,913,1585,10405,3877,3877,1,1,0,15853,0,31706,3877,0,0,false
22,10pct,generated_direct_selective,18479.8,18489.2,18495.6,913,1585,1368,1504,1504,4,0,0,1585,0,3170,10368,0,0,false
22,10pct,parquet_row_selection,13310.8,13321.9,13324.5,913,1585,0,2714,2714,6,0,0,1585,0,1585,8732,0,0,false
22,50pct,generated_selective,102266.2,102370.0,102459.1,3070,7926,5411,3877,3877,2,1,0,7926,0,15852,3877,0,0,false
22,50pct,generated_fused,202041.1,202362.8,202449.6,3070,7926,10405,3877,3877,1,1,0,15853,0,31706,3877,0,0,false
22,50pct,generated_direct_selective,92071.1,92087.8,92188.0,3070,7926,5347,5472,5472,5,0,0,7926,0,15852,10368,0,0,false
22,50pct,parquet_row_selection,32374.3,32397.0,32462.0,3070,7926,0,5180,5180,12,0,0,7926,0,7926,8732,0,0,false
23,0.1pct,generated_selective,12273.4,12274.2,12287.2,383,15,423,11428,11428,2,1,0,15,0,30,11428,0,0,false
23,0.1pct,generated_fused,196557.1,196579.2,196643.2,383,15,17377,11428,11428,1,1,0,15833,0,31666,11428,0,0,false
23,0.1pct,generated_direct_selective,265.0,269.5,270.5,383,15,359,640,640,6,0,0,15,0,30,17408,0,0,false
23,0.1pct,parquet_row_selection,7159.0,7161.8,7163.8,383,15,0,2573,2573,4,0,0,15,0,15,17015,0,0,false
23,1pct,generated_selective,13914.0,13918.2,13921.2,4293,158,926,11428,11428,2,1,0,158,0,316,11428,0,0,false
23,1pct,generated_fused,196541.1,196669.3,196722.3,4293,158,17377,11428,11428,1,1,0,15833,0,31666,11428,0,0,false
23,1pct,generated_direct_selective,1946.4,1946.6,1947.3,4293,158,862,1280,1280,14,0,0,158,0,316,17408,0,0,false
23,1pct,parquet_row_selection,7562.5,7578.9,7579.5,4293,158,0,2573,2573,4,0,0,158,0,158,17015,0,0,false
23,10pct,generated_selective,29887.3,29900.1,29906.2,36090,1583,2663,11428,11428,2,1,0,1583,0,3166,11428,0,0,false
23,10pct,generated_fused,197361.9,197584.6,197940.7,36090,1583,17377,11428,11428,1,1,0,15833,0,31666,11428,0,0,false
23,10pct,generated_direct_selective,18413.4,18419.0,18421.2,36090,1583,2599,3200,3200,20,0,0,1583,0,3166,17408,0,0,false
23,10pct,parquet_row_selection,10577.1,10579.5,10595.2,36090,1583,0,4440,4440,6,0,0,1583,0,1583,17015,0,0,false
23,50pct,generated_selective,100657.5,100696.4,100783.9,147537,7916,9180,11428,11428,2,1,0,7916,0,15832,11428,0,0,false
23,50pct,generated_fused,200248.6,200296.7,200327.7,147537,7916,17377,11428,11428,1,1,0,15833,0,31666,11428,0,0,false
23,50pct,generated_direct_selective,91725.8,91773.0,91824.0,147537,7916,9116,9544,9544,22,0,0,7916,0,15832,17408,0,0,false
23,50pct,parquet_row_selection,25431.3,25435.9,25461.1,147537,7916,0,10093,10093,12,0,0,7916,0,7916,17015,0,0,false
24,0.1pct,generated_selective,11988.5,11993.0,12001.7,302,15,423,11917,11917,2,1,0,15,0,30,11917,0,0,false
24,0.1pct,generated_fused,195863.1,195877.1,195937.2,302,15,17530,11917,11917,1,1,0,15842,0,31684,11917,0,0,false
24,0.1pct,generated_direct_selective,273.3,273.3,277.9,302,15,359,704,704,7,0,0,15,0,30,17536,0,0,false
24,0.1pct,parquet_row_selection,7072.8,7091.7,7113.0,302,15,0,2614,2614,4,0,0,15,0,15,16881,0,0,false
24,1pct,generated_selective,13641.1,13648.0,13651.3,3612,158,862,11917,11917,2,1,0,158,0,316,11917,0,0,false
24,1pct,generated_fused,196147.5,196199.5,196230.6,3612,158,17530,11917,11917,1,1,0,15842,0,31684,11917,0,0,false
24,1pct,generated_direct_selective,1972.5,1972.9,1979.1,3612,158,798,1216,1216,13,0,0,158,0,316,17536,0,0,false
24,1pct,parquet_row_selection,7419.6,7425.2,7448.7,3612,158,0,2614,2614,4,0,0,158,0,158,16881,0,0,false
24,10pct,generated_selective,29592.0,29592.8,29601.7,35763,1584,2648,11917,11917,2,1,0,1584,0,3168,11917,0,0,false
24,10pct,generated_fused,196800.4,196922.6,197035.8,35763,1584,17530,11917,11917,1,1,0,15842,0,31684,11917,0,0,false
24,10pct,generated_direct_selective,18470.9,18490.4,18520.4,35763,1584,2584,3264,3264,21,0,0,1584,0,3168,17536,0,0,false
24,10pct,parquet_row_selection,10320.6,10321.7,10343.9,35763,1584,0,4561,4561,6,0,0,1584,0,1584,16881,0,0,false
24,50pct,generated_selective,100363.1,100374.2,100389.2,170006,7921,9449,11917,11917,2,1,0,7921,0,15842,11917,0,0,false
24,50pct,generated_fused,199812.0,199951.1,200273.7,170006,7921,17530,11917,11917,1,1,0,15842,0,31684,11917,0,0,false
24,50pct,generated_direct_selective,91871.7,91881.3,91913.2,170006,7921,9385,9688,9688,24,0,0,7921,0,15842,17536,0,0,false
24,50pct,parquet_row_selection,24891.4,24896.7,24930.6,170006,7921,0,10207,10207,12,0,0,7921,0,7921,16881,0,0,false
25,0.1pct,generated_selective,22711.0,22736.3,22768.7,56,15,343,8323,8323,2,1,0,15,0,16,8323,0,0,false
25,0.1pct,generated_fused,87763.8,87989.6,87990.1,56,15,16221,8323,8323,1,1,0,15893,0,15894,8323,0,0,false
25,0.1pct,generated_direct_selective,292.8,293.9,298.1,56,15,326,496,496,4,0,0,15,0,30,14832,0,0,false
25,0.1pct,parquet_row_selection,7188.1,7193.9,7208.3,56,15,0,2384,2384,4,0,0,15,0,15,14340,0,0,false
25,1pct,generated_selective,23320.7,23336.5,23337.1,648,158,486,8323,8323,2,1,0,158,0,159,8323,0,0,false
25,1pct,generated_fused,87806.8,87887.0,88012.1,648,158,16221,8323,8323,1,1,0,15893,0,15894,8323,0,0,false
25,1pct,generated_direct_selective,2056.1,2058.9,2063.5,648,158,531,672,672,5,0,0,158,0,316,14832,0,0,false
25,1pct,parquet_row_selection,7380.1,7382.7,7389.0,648,158,0,2384,2384,4,0,0,158,0,158,14340,0,0,false
25,10pct,generated_selective,28537.2,28543.1,28546.8,6924,1589,1917,8323,8323,2,1,0,1589,0,1590,8323,0,0,false
25,10pct,generated_fused,88433.7,88472.4,88501.0,6924,1589,16221,8323,8323,1,1,0,15893,0,15894,8323,0,0,false
25,10pct,generated_direct_selective,18600.8,18602.2,18606.7,6924,1589,1863,2208,2208,8,0,0,1589,0,3178,14832,0,0,false
25,10pct,parquet_row_selection,10486.0,10518.3,10520.9,6924,1589,0,3720,3720,6,0,0,1589,0,1589,14340,0,0,false
25,50pct,generated_selective,52140.9,52183.3,52195.5,33808,7946,8274,8323,8323,2,1,0,7946,0,7947,8323,0,0,false
25,50pct,generated_fused,90804.5,90911.9,90942.5,33808,7946,16221,8323,8323,1,1,0,15893,0,15894,8323,0,0,false
25,50pct,generated_direct_selective,92317.7,92330.5,92359.1,33808,7946,7594,7824,7824,10,0,0,7946,0,15892,14832,0,0,false
25,50pct,parquet_row_selection,25371.7,25372.8,25383.5,33808,7946,0,8392,8392,12,0,0,7946,0,7946,14340,0,0,false
26,0.1pct,generated_selective,11963.2,11970.9,11985.0,510,15,455,10433,10433,2,1,0,15,0,30,10433,0,0,false
26,0.1pct,generated_fused,196123.3,196627.6,196644.2,510,15,17467,10433,10433,1,1,0,15851,0,31702,10433,0,0,false
26,0.1pct,generated_direct_selective,271.2,271.2,276.5,510,15,391,960,960,11,0,0,15,0,30,17472,0,0,false
26,0.1pct,parquet_row_selection,7190.7,7210.6,7227.3,510,15,0,2702,2702,4,0,0,15,0,15,17553,0,0,false
26,1pct,generated_selective,13633.8,13637.7,13643.4,2741,158,830,10433,10433,2,1,0,158,0,316,10433,0,0,false
